id	sentence1	sentence2	label
800	panadería. La verdad es que muchas de las cosas que venden saben deliciosas, en esta ocasión traje a casa un pastel de 3 leches con duraznos delicioso, pero también hay pan dulce y pan blanco. También si quieren un rico pollo rostizado ahí hay variedad de sabores, sólo que no vayan muy temprano pues a veces dan los que sobran del día anterior. Pero en lo que cabe, todo está muy rico. Les sugiero prueben la concha gourmet ¡una delicia!	panadería - pan dulce	Positive
800	panadería. La verdad es que muchas de las cosas que venden saben deliciosas, en esta ocasión traje a casa un pastel de 3 leches con duraznos delicioso, pero también hay pan dulce y pan blanco. También si quieren un rico pollo rostizado ahí hay variedad de sabores, sólo que no vayan muy temprano pues a veces dan los que sobran del día anterior. Pero en lo que cabe todo está muy rico. Les sugiero prueben la concha gourmet una delicia!!!	panadería - muchas cosas	Positive
800	panadería. La verdad es que muchas de las cosas que venden saben deliciosas, en esta ocasión traje a casa un pastel de 3 leches con duraznos delicioso, pero también hay pan dulce y pan blanco. También si quieren un rico pollo rostizado ahí hay variedad de sabores, sólo que no vayan muy temprano pues a veces dan los que sobran del día anterior. Pero en lo que cabe, todo está muy rico. Les sugiero prueben la concha gourmet ¡una delicia!	panadería - muchas cosas	Positive
800	panadería. La verdad es que muchas de las cosas que venden saben deliciosas, en esta ocasión traje a casa un pastel de 3 leches con duraznos delicioso, pero también hay pan dulce y pan blanco. También si quieren un rico pollo rostizado ahí hay variedad de sabores, sólo que no vayan muy temprano pues a veces dan los que sobran del día anterior. Pero en lo que cabe todo está muy rico. Les sugiero prueben la concha gourmet una delicia!!!	panadería - pollo rostizado	Positive
800	panadería. La verdad es que muchas de las cosas que venden saben deliciosas, en esta ocasión traje a casa un pastel de 3 leches con duraznos delicioso, pero también hay pan dulce y pan blanco. También si quieren un rico pollo rostizado ahí hay variedad de sabores, sólo que no vayan muy temprano pues a veces dan los que sobran del día anterior. Pero en lo que cabe, todo está muy rico. Les sugiero prueben la concha gourmet ¡una delicia!	panadería - pollo rostizado	Positive
800	panadería. La verdad es que muchas de las cosas que venden saben deliciosas, en esta ocasión traje a casa un pastel de 3 leches con duraznos delicioso, pero también hay pan dulce y pan blanco. También si quieren un rico pollo rostizado ahí hay variedad de sabores, sólo que no vayan muy temprano pues a veces dan los que sobran del día anterior. Pero en lo que cabe todo está muy rico. Les sugiero prueben la concha gourmet una delicia!!!	panadería - pollo rostizado	Negative
800	panadería. La verdad es que muchas de las cosas que venden saben deliciosas, en esta ocasión traje a casa un pastel de 3 leches con duraznos delicioso, pero también hay pan dulce y pan blanco. También si quieren un rico pollo rostizado ahí hay variedad de sabores, sólo que no vayan muy temprano pues a veces dan los que sobran del día anterior. Pero en lo que cabe, todo está muy rico. Les sugiero prueben la concha gourmet ¡una delicia!	panadería - pollo rostizado	Negative
452	cine. En la cima de plaza Manacar, excelente ambiente el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles pero sugiero revisar la cartelera online.	cine - ubicación	Positive
452	cine. En la cima de plaza Manacar, excelente ambiente, el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles, pero sugiero revisar la cartelera online.	cine - ubicación	Positive
452	cine. En la cima de plaza Manacar, excelente ambiente el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles pero sugiero revisar la cartelera online.	cine - cartelera	Negative
452	cine. En la cima de plaza Manacar, excelente ambiente, el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles, pero sugiero revisar la cartelera online.	cine - cartelera	Negative
452	cine. En la cima de plaza Manacar, excelente ambiente el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles pero sugiero revisar la cartelera online.	cine - ambiente	Positive
452	cine. En la cima de plaza Manacar, excelente ambiente, el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles, pero sugiero revisar la cartelera online.	cine - ambiente	Positive
452	cine. En la cima de plaza Manacar, excelente ambiente el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles pero sugiero revisar la cartelera online.	cine - personal	Positive
452	cine. En la cima de plaza Manacar, excelente ambiente, el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles, pero sugiero revisar la cartelera online.	cine - personal	Positive
452	cine. En la cima de plaza Manacar, excelente ambiente el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles pero sugiero revisar la cartelera online.	cine - salas disponibles	Negative
452	cine. En la cima de plaza Manacar, excelente ambiente, el personal es muy atento y promueve una experiencia gentil. Quizá su cartelera sea limitada debido al número de salas disponibles, pero sugiero revisar la cartelera online.	cine - salas disponibles	Negative
1049	panadería. Siempre la mejor	panadería - panadería	Positive
1049	panadería. Siempre la mejor.	panadería - panadería	Positive
1397	tienda de autoservicio. Muy buena ubicación, encuentras frutas en buen estado, pero hay que escoger	tienda de autoservicio - ubicación	Positive
1397	tienda de autoservicio. Muy buena ubicación, encuentras frutas en buen estado, pero hay que escoger.	tienda de autoservicio - ubicación	Positive
1397	tienda de autoservicio. Muy buena ubicación, encuentras frutas en buen estado, pero hay que escoger	tienda de autoservicio - frutas	Positive
1397	tienda de autoservicio. Muy buena ubicación, encuentras frutas en buen estado, pero hay que escoger.	tienda de autoservicio - frutas	Positive
241	cine. Gran lugar para pasar el rato	cine - lugar	Positive
241	cine. Gran lugar para pasar el rato.	cine - lugar	Positive
1201	tienda de autoservicio. Un lugar muy bueno para surtirte bien de lo que necesites, con una gran variedad y selección de productos para casi todo, desde alimentos y bebidas, hasta electrónicos y muebles, lo más común es venir por productos alimenticios, de vez en cuando tienen buenas ofertas, y las donitas que venden en montón son muy buenas.	tienda de autoservicio - variedad	Positive
1201	tienda de autoservicio. Un lugar muy bueno para surtirte bien de lo que necesites, con una gran variedad y selección de productos para casi todo, desde alimentos y bebidas, hasta electrónicos y muebles, lo más común es venir por productos alimenticios, de vez en cuando tienen buenas ofertas y las donitas que venden en montón son muy buenas.	tienda de autoservicio - variedad	Positive
1201	tienda de autoservicio. Un lugar muy bueno para surtirte bien de lo que necesites, con una gran variedad y selección de productos para casi todo, desde alimentos y bebidas, hasta electrónicos y muebles, lo más común es venir por productos alimenticios, de vez en cuando tienen buenas ofertas, y las donitas que venden en montón son muy buenas.	tienda de autoservicio - productos	Positive
1201	tienda de autoservicio. Un lugar muy bueno para surtirte bien de lo que necesites, con una gran variedad y selección de productos para casi todo, desde alimentos y bebidas, hasta electrónicos y muebles, lo más común es venir por productos alimenticios, de vez en cuando tienen buenas ofertas y las donitas que venden en montón son muy buenas.	tienda de autoservicio - productos	Positive
1061	panadería. El servicio siempre es magnífico!!	panadería - servicio	Positive
1061	panadería. ¡El servicio siempre es magnífico!	panadería - servicio	Positive
3048	parque temático. ME GUSTÓ LO CONSERVADO QUE ESTÁ, LO LIMPIO Y QUE ES UN PARQUE FAMILIAR	parque temático - lugar	Positive
3048	parque temático. Me gustó lo conservado que está, lo limpio y que es un parque familiar.	parque temático - lugar	Positive
72	cine. Disfruto mucho ir a cinepolis con mi esposa. Las salas son amplias, las butacas muy comodas. Los baños siempre están muy limpios y el personal es muy amable.	cine - butacas	Positive
72	cine. Disfruto mucho ir a Cinépolis con mi esposa. Las salas son amplias, las butacas muy comodas. Los baños siempre están muy limpios y el personal es muy amable.	cine - butacas	Positive
72	cine. Disfruto mucho ir a cinepolis con mi esposa. Las salas son amplias, las butacas muy comodas. Los baños siempre están muy limpios y el personal es muy amable.	cine - personal	Positive
72	cine. Disfruto mucho ir a Cinépolis con mi esposa. Las salas son amplias, las butacas muy comodas. Los baños siempre están muy limpios y el personal es muy amable.	cine - personal	Positive
294	cine. De repente se siente un poco chico el espacio de la zona para la cafeteria, las mesas y la taquilla pero las salas conservan la misma calidad de la cadena	cine - cafetería	Negative
294	cine. De repente se siente un poco chico el espacio de la zona para la cafetería, las mesas y la taquilla, pero las salas conservan la misma calidad de la cadena.	cine - cafetería	Negative
294	cine. De repente se siente un poco chico el espacio de la zona para la cafeteria, las mesas y la taquilla pero las salas conservan la misma calidad de la cadena	cine - mesas	Negative
294	cine. De repente se siente un poco chico el espacio de la zona para la cafetería, las mesas y la taquilla, pero las salas conservan la misma calidad de la cadena.	cine - mesas	Negative
294	cine. De repente se siente un poco chico el espacio de la zona para la cafeteria, las mesas y la taquilla pero las salas conservan la misma calidad de la cadena	cine - taquilla	Negative
294	cine. De repente se siente un poco chico el espacio de la zona para la cafetería, las mesas y la taquilla, pero las salas conservan la misma calidad de la cadena.	cine - taquilla	Negative
294	cine. De repente se siente un poco chico el espacio de la zona para la cafeteria, las mesas y la taquilla pero las salas conservan la misma calidad de la cadena	cine - salas	Positive
294	cine. De repente se siente un poco chico el espacio de la zona para la cafetería, las mesas y la taquilla, pero las salas conservan la misma calidad de la cadena.	cine - salas	Positive
477	cine. Un cine con salas pequeñas pero muy acogedor! Exelente servicio!	cine - cine	Positive
477	cine. ¡Un cine con salas pequeñas, pero muy acogedor! ¡Exelente servicio!	cine - cine	Positive
477	cine. Un cine con salas pequeñas pero muy acogedor! Exelente servicio!	cine - cine	Negative
477	cine. ¡Un cine con salas pequeñas, pero muy acogedor! ¡Exelente servicio!	cine - cine	Negative
477	cine. Un cine con salas pequeñas pero muy acogedor! Exelente servicio!	cine - servicio	Positive
477	cine. ¡Un cine con salas pequeñas, pero muy acogedor! ¡Exelente servicio!	cine - servicio	Positive
583	cine. Exelente el servicio y cómodidad , muy cercas de el transporte público	cine - ubicación	Positive
583	cine. Excelente el servicio y la comodidad, muy cerca del transporte público.	cine - ubicación	Positive
583	cine. Exelente el servicio y cómodidad , muy cercas de el transporte público	cine - comodidad	Positive
583	cine. Excelente el servicio y la comodidad, muy cerca del transporte público.	cine - comodidad	Positive
21	cine. Muy comodo y muy buen servicio.	cine - cine	Positive
21	cine. Muy cómodo y muy buen servicio.	cine - cine	Positive
21	cine. Muy comodo y muy buen servicio.	cine - empleados	Positive
21	cine. Muy cómodo y muy buen servicio.	cine - empleados	Positive
35	cine. Buena plaza, limpia, hay opciones decentes para comprar y comer, cines, un estacionamiento grande. Generalmente es tranquila y con poca gente.	cine - plaza	Positive
35	cine. Buena plaza, es limpia, hay opciones decentes para comprar y comer, hay cines y un estacionamiento grande. Generalmente es tranquila y con poca gente.	cine - plaza	Positive
395	cine. Los asientos son muy cómodas casa lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alumnos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y susj pasillos con estrecho.	cine - salas premium	Negative
395	cine. Los asientos son muy cómodos y cada lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium, aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alimentos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y sus pasillos son estrechos.	cine - salas premium	Negative
395	cine. Los asientos son muy cómodas casa lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alumnos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y susj pasillos con estrecho.	cine - cine	Negative
395	cine. Los asientos son muy cómodos y cada lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium, aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alimentos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y sus pasillos son estrechos.	cine - cine	Negative
395	cine. Los asientos son muy cómodas casa lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alumnos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y susj pasillos con estrecho.	cine - empleados	Positive
395	cine. Los asientos son muy cómodos y cada lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium, aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alimentos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y sus pasillos son estrechos.	cine - empleados	Positive
395	cine. Los asientos son muy cómodas casa lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alumnos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y susj pasillos con estrecho.	cine - asientos	Positive
395	cine. Los asientos son muy cómodos y cada lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium, aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alimentos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y sus pasillos son estrechos.	cine - asientos	Positive
395	cine. Los asientos son muy cómodas casa lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alumnos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y susj pasillos con estrecho.	cine - salas	Positive
395	cine. Los asientos son muy cómodos y cada lugar tiene su propia mesita con un espacio donde introducir el vaso de refresco. Todas sus salas son premium, aunque no cuenta con servicio a la carta, los empleados son muy amables y te pueden llevar los alimentos a tu lugar. El detalle que no me agradó mucho es que está en el 4 piso y sus pasillos son estrechos.	cine - salas	Positive
176	cine. Un poco lento el servicio, pero las instalaciones muy bien.	cine - instalaciones	Positive
176	cine. Un poco lento el servicio, pero las instalaciones muy bien.	cine - instalaciones	Positive
176	cine. Un poco lento el servicio, pero las instalaciones muy bien.	cine - servicio	Negative
176	cine. Un poco lento el servicio, pero las instalaciones muy bien.	cine - servicio	Negative
1304	tienda de autoservicio. El que se dice gerente se cree Dios y atiende muy mal les recomiendo vayan a city club ahí atienden muy bien	tienda de autoservicio - gerente	Negative
1304	tienda de autoservicio. El que se dice gerente se cree Dios y atiende muy mal, les recomiendo vayan a City Club ahí atienden muy bien.	tienda de autoservicio - gerente	Negative
889	panadería. muy rico el pN	panadería - pan	Positive
889	panadería. Muy rico el pan.	panadería - pan	Positive
1051	panadería. Muy buen pan , pero que tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto tan desagradable .	panadería - aire acondicionado	Negative
1051	panadería. Muy buen pan, pero qué tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto muy desagradable .	panadería - aire acondicionado	Negative
1051	panadería. Muy buen pan , pero que tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto tan desagradable .	panadería - pan	Positive
1051	panadería. Muy buen pan, pero qué tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto muy desagradable .	panadería - pan	Positive
1051	panadería. Muy buen pan , pero que tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto tan desagradable .	panadería - lugar	Negative
1051	panadería. Muy buen pan, pero qué tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto muy desagradable .	panadería - lugar	Negative
1051	panadería. Muy buen pan , pero que tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto tan desagradable .	panadería - abejas	Negative
1051	panadería. Muy buen pan, pero qué tristeza que sus dueños no puedan invertir en un aire acondicionado y tener cerrado adecuadamente. Es sumamente incómodo comprar con tantas abejas y da un aspecto muy desagradable .	panadería - abejas	Negative
747	panadería. El pan esta rico y tienen buena atención	panadería - pan	Positive
747	panadería. El pan está rico y tienen buena atención.	panadería - pan	Positive
747	panadería. El pan esta rico y tienen buena atención	panadería - atención	Positive
747	panadería. El pan está rico y tienen buena atención.	panadería - atención	Positive
3049	parque temático. ME GUSTÓ HAY MUCHAS COSAS POR HACER Y QUÉ VISITAR	parque temático - actividades	Positive
3049	parque temático. Me gustó que hay muchas cosas por hacer y que visitar.	parque temático - actividades	Positive
3060	parque temático. ME GUSTÓ lo bien conservada de la naturaleza y el nadar en el rio	parque temático - naturaleza	Positive
3060	parque temático. Me gustó lo bien conservada de la naturaleza y el nadar en el río.	parque temático - naturaleza	Positive
3060	parque temático. ME GUSTÓ lo bien conservada de la naturaleza y el nadar en el rio	parque temático - nadar en el río	Positive
3060	parque temático. Me gustó lo bien conservada de la naturaleza y el nadar en el río.	parque temático - nadar en el río	Positive
972	panadería. Excelente Servicio y Pan caliente a todas horas	panadería - pan	Positive
972	panadería. Excelente servicio y pan caliente a todas horas.	panadería - pan	Positive
972	panadería. Excelente Servicio y Pan caliente a todas horas	panadería - servicio	Positive
972	panadería. Excelente servicio y pan caliente a todas horas.	panadería - servicio	Positive
91	cine. Me gusta la plaza y asistír a este cine aunq es pequeño para mi gusto la atención es buena y siempre mantienen el margen con la limpieza.	cine - plaza	Positive
91	cine. Me gusta la plaza y asistir a este cine aunque es pequeño para mi gusto, la atención es buena y siempre mantienen el margen con la limpieza.	cine - plaza	Positive
91	cine. Me gusta la plaza y asistír a este cine aunq es pequeño para mi gusto la atención es buena y siempre mantienen el margen con la limpieza.	cine - cine	Positive
91	cine. Me gusta la plaza y asistir a este cine aunque es pequeño para mi gusto, la atención es buena y siempre mantienen el margen con la limpieza.	cine - cine	Positive
91	cine. Me gusta la plaza y asistír a este cine aunq es pequeño para mi gusto la atención es buena y siempre mantienen el margen con la limpieza.	cine - cine	Negative
91	cine. Me gusta la plaza y asistir a este cine aunque es pequeño para mi gusto, la atención es buena y siempre mantienen el margen con la limpieza.	cine - cine	Negative
91	cine. Me gusta la plaza y asistír a este cine aunq es pequeño para mi gusto la atención es buena y siempre mantienen el margen con la limpieza.	cine - atención	Positive
91	cine. Me gusta la plaza y asistir a este cine aunque es pequeño para mi gusto, la atención es buena y siempre mantienen el margen con la limpieza.	cine - atención	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar	panadería - pasteles	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar.	panadería - pasteles	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar	panadería - decoración	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar.	panadería - decoración	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar	panadería - gelatina	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar.	panadería - gelatina	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar	panadería - pan dulce	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar.	panadería - pan dulce	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar	panadería - personal	Positive
848	panadería. Gran surtido pan dulce, pasteles, gelatina. Cuenta con estacionamiento y normalmente es amable el personal. Personalmente me encanta la decoración del lugar.	panadería - personal	Positive
210	cine. Muy chido. Tiene sala junior	cine - cine	Positive
210	cine. Muy chido. Tiene sala junior.	cine - cine	Positive
360	cine. Nuevo todo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Juegos para niños.. Facilidades para discapacitados estacionamiento enorme, ambiente muy agradable	cine - todo	Positive
360	cine. Todo es nuevo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Hay juegos para niños y facilidades para discapacitados. El estacionamiento es enorme y el ambiente muy agradable.	cine - todo	Positive
360	cine. Nuevo todo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Juegos para niños.. Facilidades para discapacitados estacionamiento enorme, ambiente muy agradable	cine - facilidades para discapacitados	Positive
360	cine. Todo es nuevo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Hay juegos para niños y facilidades para discapacitados. El estacionamiento es enorme y el ambiente muy agradable.	cine - facilidades para discapacitados	Positive
360	cine. Nuevo todo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Juegos para niños.. Facilidades para discapacitados estacionamiento enorme, ambiente muy agradable	cine - juegos para niños	Positive
360	cine. Todo es nuevo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Hay juegos para niños y facilidades para discapacitados. El estacionamiento es enorme y el ambiente muy agradable.	cine - juegos para niños	Positive
360	cine. Nuevo todo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Juegos para niños.. Facilidades para discapacitados estacionamiento enorme, ambiente muy agradable	cine - ambiente	Positive
360	cine. Todo es nuevo, cines, restaurantes, tiendas de ropa, maquinitas, etc. Hay juegos para niños y facilidades para discapacitados. El estacionamiento es enorme y el ambiente muy agradable.	cine - ambiente	Positive
187	cine. Muy grande y bueno! Las palomitas de takis son lo mejor	cine - palomitas takis	Positive
187	cine. ¡Muy grande y bueno! Las palomitas de takis son lo mejor.	cine - palomitas takis	Positive
187	cine. Muy grande y bueno! Las palomitas de takis son lo mejor	cine - cine	Positive
187	cine. ¡Muy grande y bueno! Las palomitas de takis son lo mejor.	cine - cine	Positive
32	cine. Lugar agradable y la limpieza en todo es una característica. La atención del personal en el área de alimentos puede mejorar en amabilidad. Es una buena oportunidad de seguir creciendo.	cine - instalaciones	Positive
32	cine. El lugar es agradable y la limpieza en todo es una característica. La atención del personal en el área de alimentos puede mejorar en amabilidad. Es una buena oportunidad de seguir creciendo.	cine - instalaciones	Positive
32	cine. Lugar agradable y la limpieza en todo es una característica. La atención del personal en el área de alimentos puede mejorar en amabilidad. Es una buena oportunidad de seguir creciendo.	cine - lugar	Positive
32	cine. El lugar es agradable y la limpieza en todo es una característica. La atención del personal en el área de alimentos puede mejorar en amabilidad. Es una buena oportunidad de seguir creciendo.	cine - lugar	Positive
32	cine. Lugar agradable y la limpieza en todo es una característica. La atención del personal en el área de alimentos puede mejorar en amabilidad. Es una buena oportunidad de seguir creciendo.	cine - personal dulcería	Negative
32	cine. El lugar es agradable y la limpieza en todo es una característica. La atención del personal en el área de alimentos puede mejorar en amabilidad. Es una buena oportunidad de seguir creciendo.	cine - personal dulcería	Negative
309	cine. El cine se encuentra en excelentes condiciones, fui a una película en horario vespertino y la verdad, atendieron súper rápido y la cafetería con un servicio eficiente. Volvería a ir.	cine - servicio cafetería	Positive
309	cine. El cine se encuentra en excelentes condiciones, fui a una película en horario vespertino y la verdad atendieron súper rápido y la cafetería tiene un servicio eficiente. Volvería a ir.	cine - servicio cafetería	Positive
309	cine. El cine se encuentra en excelentes condiciones, fui a una película en horario vespertino y la verdad, atendieron súper rápido y la cafetería con un servicio eficiente. Volvería a ir.	cine - cine	Positive
309	cine. El cine se encuentra en excelentes condiciones, fui a una película en horario vespertino y la verdad atendieron súper rápido y la cafetería tiene un servicio eficiente. Volvería a ir.	cine - cine	Positive
309	cine. El cine se encuentra en excelentes condiciones, fui a una película en horario vespertino y la verdad, atendieron súper rápido y la cafetería con un servicio eficiente. Volvería a ir.	cine - atención	Positive
309	cine. El cine se encuentra en excelentes condiciones, fui a una película en horario vespertino y la verdad atendieron súper rápido y la cafetería tiene un servicio eficiente. Volvería a ir.	cine - atención	Positive
783	panadería. Falta variedad, pan de mil hojas, que antes hacían ya no lo hay, se me hace ilógico su imposición de mínimo $50 para pago con tarjeta, sin mencionar que aún siendo 9:50pm ya no te permiten el acceso	panadería - mil hojas	Negative
783	panadería. Falta variedad, el pan de mil hojas que antes hacían ya no lo hay. Se me hace ilógico su imposición de mínimo $50 para pago con tarjeta, sin mencionar que aún siendo 9:50 pm ya no te permiten el acceso.	panadería - mil hojas	Negative
783	panadería. Falta variedad, pan de mil hojas, que antes hacían ya no lo hay, se me hace ilógico su imposición de mínimo $50 para pago con tarjeta, sin mencionar que aún siendo 9:50pm ya no te permiten el acceso	panadería - horario	Negative
783	panadería. Falta variedad, el pan de mil hojas que antes hacían ya no lo hay. Se me hace ilógico su imposición de mínimo $50 para pago con tarjeta, sin mencionar que aún siendo 9:50 pm ya no te permiten el acceso.	panadería - horario	Negative
867	panadería. Buena variedad de panes( baratos No),limpieza , amabilidad , pan blanco muy fresco y crujiente.	panadería - precio	Negative
867	panadería. Buena variedad de panes( baratos No), limpieza, amabilidad. El pan blanco es muy fresco y crujiente.	panadería - precio	Negative
867	panadería. Buena variedad de panes( baratos No),limpieza , amabilidad , pan blanco muy fresco y crujiente.	panadería - variedad panes	Positive
867	panadería. Buena variedad de panes( baratos No), limpieza, amabilidad. El pan blanco es muy fresco y crujiente.	panadería - variedad panes	Positive
867	panadería. Buena variedad de panes( baratos No),limpieza , amabilidad , pan blanco muy fresco y crujiente.	panadería - pan blanco	Positive
867	panadería. Buena variedad de panes( baratos No), limpieza, amabilidad. El pan blanco es muy fresco y crujiente.	panadería - pan blanco	Positive
867	panadería. Buena variedad de panes( baratos No),limpieza , amabilidad , pan blanco muy fresco y crujiente.	panadería - empleados	Positive
867	panadería. Buena variedad de panes( baratos No), limpieza, amabilidad. El pan blanco es muy fresco y crujiente.	panadería - empleados	Positive
1092	panadería. Uy delicioso tienen d todo el pan yega x la mañana y x la tarde y se acaba rapidisimo...	panadería - pan	Positive
1092	panadería. Uy, delicioso, tienen de todo el pan, llega por la mañana y por la tarde y se acaba rapidísimo.	panadería - pan	Positive
81	cine. Es la mejor opción para ver cine en horario Godin, no hay gente ninlargas filas, de cualquier forma la atención es exactamente igual de lenta que en hiras pico asi que a timar precauciones. Hay salas suficientes y todas en general limpias y en muy buen estado de conservación.	cine - salas	Positive
81	cine. Es la mejor opción para ver cine en horario Godin, no hay gente, ni largas filas, de cualquier forma la atención es exactamente igual de lenta que en horas pico, así que a tomar precauciones. Hay salas suficientes y todas en general limpias y en muy buen estado de conservación.	cine - salas	Positive
81	cine. Es la mejor opción para ver cine en horario Godin, no hay gente ninlargas filas, de cualquier forma la atención es exactamente igual de lenta que en hiras pico asi que a timar precauciones. Hay salas suficientes y todas en general limpias y en muy buen estado de conservación.	cine - horarios	Positive
81	cine. Es la mejor opción para ver cine en horario Godin, no hay gente, ni largas filas, de cualquier forma la atención es exactamente igual de lenta que en horas pico, así que a tomar precauciones. Hay salas suficientes y todas en general limpias y en muy buen estado de conservación.	cine - horarios	Positive
81	cine. Es la mejor opción para ver cine en horario Godin, no hay gente ninlargas filas, de cualquier forma la atención es exactamente igual de lenta que en hiras pico asi que a timar precauciones. Hay salas suficientes y todas en general limpias y en muy buen estado de conservación.	cine - atención	Negative
81	cine. Es la mejor opción para ver cine en horario Godin, no hay gente, ni largas filas, de cualquier forma la atención es exactamente igual de lenta que en horas pico, así que a tomar precauciones. Hay salas suficientes y todas en general limpias y en muy buen estado de conservación.	cine - atención	Negative
916	panadería. Gran ubicación! Exelente atención. Estacionamiento pequeño pero suficiente. Buen sabor y surtido.	panadería - ubicación	Positive
